ID,分類1,分類2,名称,住所,電話,ＦＡＸ,経度,緯度
11577,避難所,鳥取市,立六南公園,鳥取市立川町6丁目568,,,134.2487891,35.48673648
11580,避難所,米子市,すみれ保育園,米子市愛宕町15-1,0859-22-5691,0859-22-5691,133.3293002,35.4222083
11579,避難所,鳥取市,大和地区公民館,鳥取市倭文76-1,857531670,,134.2016347,35.4466254
11580,避難所,米子市,すみれ保育園,米子市愛宕町15-1,0859-22-5691,0859-22-5691,133.3293002,35.4222083
11581,避難所,米子市,下水道内浜処理場敷地,米子市安倍300,,,133.3031141,35.43929645
11582,避難所,米子市,尚徳公民館,米子市榎原1356-1,0859-26-3317,0859-26-4851,133.3616504,35.39673338
11583,避難所,米子市,河崎公民館,米子市河崎2620,0859-29-9866,0859-29-9867,133.302921,35.45554712
11584,避難所,米子市,加茂体育館,米子市河崎3270-2,0859-29-9869,,133.3096746,35.46713194
11585,避難所,米子市,老人憩の家,米子市皆生温泉4丁目17-1,0859-33-1034,,133.3549515,35.45865701
11586,避難所,米子市,皆生海浜公園,米子市皆生温泉4丁目5-1,,,133.3585888,35.4575126
11587,避難所,米子市,皆生新田中央公園,米子市皆生新田3丁目3-1,,,133.3672618,35.45410153
11588,避難所,米子市,米子中央卸団地、米子港ふ頭ほか空き地,米子市旗ヶ崎2102,,,133.3161106,35.43342011
11589,避難所,米子市,米子自動車学校敷地,米子市旗ヶ崎2丁目15-1,,,133.3164564,35.43692782
11590,避難所,米子市,住吉公民館,米子市旗ヶ崎7丁目17-30,0859-29-5310,0859-29-5375,133.3093356,35.44001649
11591,避難所,米子市,住吉体育館,米子市旗ヶ崎7丁目17-36,0859-29-8380,,133.3097896,35.44025558
11592,避難所,米子市,市営湊山球場,米子市久米町71,,,133.3262673,35.42686681
11593,避難所,米子市,三本松公園,米子市三本松4丁目2-5,,,133.3243594,35.44507932
11594,避難所,米子市,米子養護学校,米子市車尾4丁目17-9,0859-34-3187  0859-33-4775,0859-37-2715,133.3606112,35.43576944
11595,避難所,米子市,車尾児童館,米子市車尾2丁目28-21,0859-33-1091,,133.3580836,35.43236463
11596,避難所,米子市,米子東高等学校グラウンド,米子市勝田町1,,,133.3439488,35.43211016
11599,避難所,米子市,湊山公園,米子市西町､内町および久米町,,,133.3212792,35.42841378
11598,避難所,米子市,福生西小学校,米子市上福原5丁目4-1,0859-23-1020  0859-23-1852,0859-23-1247,133.3523029,35.44896628
11600,避難所,米子市,福米体育館,米子市西福原6丁目1-14,0859-23-1392,,133.3426855,35.44662815
11602,避難所,米子市,福米西公民館,米子市西福原8丁目17-15,0859-32-9895,0859-32-9896,133.3422723,35.45439736
11603,避難所,米子市,成実公民館,米子市石井355,0859-26-3311,0859-26-3354,133.3451623,35.40760201
11605,避難所,米子市,崎津地区福祉センター,米子市大崎1561,,,133.2550087,35.47599522
11604,避難所,米子市,崎津公民館,米子市大崎1466-4,0859-28-8242,0859-28-8243,133.2556708,35.47497454
11606,避難所,米子市,崎津三区集会所,米子市大崎1810-3,,,133.2624228,35.47298073
11610,避難所,米子市,大篠津公民館,米子市大篠津町1619-1,0859-28-8001,0859-28-8055,133.2562544,35.49224972
11611,避難所,米子市,大篠津地区児童体育施設,米子市大篠津町1921-4,0859-25-1168,,133.2560505,35.4895792
11613,避難所,米子市,大篠津地区福祉センター,米子市大篠津町561-1,,,133.2587549,35.49306886
11612,避難所,米子市,旭ヶ丘集会所,米子市大篠津町4619,859250833,,133.2662194,35.4930169
11614,避難所,米子市,小鳩保育園,米子市大篠津町758-1,0859-28-8210,0859-28-8210,133.26002,35.49618918
11615,避難所,米子市,就将公民館,米子市大谷町1-1,0859-32-9390,0859-32-9405,133.33161,35.42093653
11616,避難所,米子市,湊山体育館,米子市大谷町13,0859-34-3930,,133.332639,35.41892366
11617,避難所,米子市,米子南高等学校グラウンド,米子市長砂町216,,,133.3503294,35.42390531
11618,避難所,米子市,市民体育館,米子市東山町106-4,0859-33-2861,0859-33-2861,133.3465086,35.42947082
11619,避難所,米子市,東山体育館,米子市東山町92,0859-35-9960,,133.3465944,35.43027093
11620,避難所,米子市,東山公園,米子市東山町および車尾,,,133.3511548,35.42904504
11621,避難所,米子市,明道公民館,米子市東町124,0859-34-3074,0859-34-3088,133.3326007,35.42807196
11622,避難所,米子市,米子市勤労青少年ホーム,米子市東福原8丁目24-31,0859-34-5154,0859-34-5154,133.348968,35.45159466
11623,避難所,米子市,尚徳中学校,米子市日原146,0859-26-3451　0859-26-3452,0859-26-5643,133.3589214,35.40689148
11624,避難所,米子市,米子工業高等学校グラウンド,米子市博労町4丁目220,,,133.3406746,35.43543439
11625,避難所,米子市,五千石公民館,米子市八幡705-21,0859-26-0536,0859-26-4852,133.3784259,35.39795252
11626,避難所,米子市,彦名公民館,米子市彦名町2850-2,0859-29-0536,0859-29-0582,133.2874386,35.4522321
11627,避難所,米子市,上部集会所,米子市富益町1029-2,0859-28-8955,,133.2880173,35.4736039
11628,避難所,米子市,川上集会所,米子市富益町1184-2,0859-25-1169,,133.290893,35.4722641
11629,避難所,米子市,富益下集会所,米子市富益町200,0859-25-0464,,133.2796252,35.48082289
11630,避難所,米子市,富益公民館,米子市富益町788,0859-28-8081,0859-28-8113,133.2850446,35.47681747
11632,避難所,米子市,富士見地区老人憩の家,米子市富士見町2丁目89,0859-31-3413,,133.3358539,35.43254942
11633,避難所,米子市,中央隣保館,米子市富士見町50-1,0859-33-5928,0859-33-5928,133.3370884,35.43273344
11634,避難所,米子市,旧日新小学校,米子市福市281,,,133.3681317,35.40094101
11636,避難所,米子市,米子北高等学校グラウンド,米子市米原6丁目14-1,,,133.3366648,35.44488626
11635,避難所,米子市,立町北公園,米子市米原1丁目10-7,,,133.3262882,35.44174676
11638,避難所,米子市,米子駅裏公園,米子市目久美町,,,133.3399285,35.42221927
11637,避難所,米子市,福生東公園,米子市米子市皆生3丁目16-5,,,133.3643749,35.44751869
11639,避難所,米子市,夜見公民館,米子市夜見町1679-11,0859-29-0738,0859-29-0754,133.2966204,35.46542999
11636,避難所,米子市,米子北高等学校グラウンド,米子市米原6丁目14-1,,,133.3366648,35.44488626
11640,避難所,米子市,弓ヶ浜体育館,米子市夜見町325-10,0859-24-0059,,133.2930972,35.45672992
11641,避難所,米子市,御台場公園,米子市淀江町今津267-1,,,133.4282713,35.46418124
11643,避難所,米子市,小波浜農村公園,米子市淀江町小波844-6,,,133.4066351,35.44457365
11642,避難所,米子市,小波上農村公園,米子市淀江町小波634-3,,,133.4084378,35.44035632
11645,避難所,米子市,中間農村公園,米子市淀江町中間488,,,133.4045678,35.439514
11645,避難所,米子市,中間農村公園,米子市淀江町中間488,,,133.4045678,35.439514
11647,避難所,米子市,本宮農村公園,米子市淀江町本宮357-1,,,133.4564336,35.42110129
11649,避難所,米子市,淀江町児童遊園,米子市淀江町淀江681-2,,,133.4257665,35.45925127
11651,避難所,米子市,義方公民館,米子市立町4丁目105-23,0859-34-4371,0859-34-4405,133.323397,35.43762382
11653,避難所,米子市,弓ヶ浜公園,米子市両三柳3203-6,,,133.3217162,35.46167666
11648,避難所,米子市,淀江老人福祉センター,米子市淀江町淀江1110-1,859565467,,133.4336117,35.45792187
11652,避難所,米子市,米子ゴルフ場,米子市両三柳3192-2,,,133.3247136,35.4611899
11646,避難所,米子市,淀江公民館大和分館（旧大和公民館）,米子市淀江町中間592-1,859562026,,133.4033337,35.44400205
11650,避難所,米子市,淀江公民館（旧淀江中央公民館）,米子市淀江町淀江769,,,133.4296074,35.45885408
11655,避難所,米子市,和田公民館,米子市和田町1829-1,859288396,859288346,133.2658686,35.48504011
11655,避難所,米子市,和田公民館,米子市和田町1829-1,859288396,859288346,133.2658686,35.48504011
11656,避難所,米子市,和田小学校,米子市和田町3271,0859286854　0859280809,859288126,133.2719899,35.48879489
11657,避難所,米子市,和田地区福祉センター,米子市和田町3688-28,859287587,,133.2773944,35.48507431
11658,避難所,米子市,鳥取県西部総合事務所前庭、駐車場,米子市糀町1丁目160,,,133.3389355,35.42825163
11659,避難所,倉吉市,倉吉市営武道館,倉吉市葵町601-1,,,133.8281768,35.42813788
11660,避難所,倉吉市,倉吉市営体育センター,倉吉市葵町602-4,,,133.8285843,35.4284714
11661,避難所,倉吉市,鳥取中央農業協同組合大会議室,倉吉市越殿町1409,858233000,,133.8162625,35.43378331
11662,避難所,倉吉市,鳥取中央農業協同組合駐車場,倉吉市越殿町1409,,,133.8168283,35.43370202
11663,避難所,倉吉市,倉吉市上小鴨保育園,倉吉市鴨河内1731-1,,,133.7812871,35.39158592
11664,避難所,倉吉市,倉吉市関金保育園,倉吉市関金町関金宿2830－2,,,133.7513628,35.36593462
11665,避難所,倉吉市,上小鴨小学校広瀬分校,倉吉市広瀬567－2,,,133.7967082,35.37563117
11666,避難所,倉吉市,倉吉市社保育園,倉吉市国分寺342-11,,,133.7917305,35.43240853
11667,避難所,倉吉市,倉吉体育文化会館,倉吉市山根529-2,,,133.8517656,35.4491511
11668,避難所,倉吉市,倉吉西高等学校,倉吉市秋喜20,,,133.8012532,35.42938537
11670,避難所,倉吉市,倉吉市子育て総合支援センター,倉吉市上灘町160番地,,,133.8422973,35.42927881
11672,避難所,倉吉市,倉吉市北谷保育園,倉吉市沢谷289-1,,,133.7513379,35.40770316
11669,避難所,倉吉市,旧倉吉産業高等学校,倉吉市上井430,,,133.8440588,35.44997931
11671,避難所,倉吉市,倉吉市高城保育園,倉吉市上福田1104,,,133.7476192,35.43035457
11674,避難所,倉吉市,倉吉市小鴨保育園,倉吉市中河原551ー1,,,133.802249,35.41267879
11673,避難所,倉吉市,倉吉市営明倫体育館,倉吉市鍛冶町1丁目2971-2,,,133.8163296,35.42934517
11675,避難所,倉吉市,倉吉養護学校,倉吉市長坂新町1231,,,133.8073721,35.40997315
11676,避難所,倉吉市,倉吉市灘手保育園,倉吉市尾原500－15,,,133.7757477,35.46231594
11677,避難所,倉吉市,鳥取短期大学,倉吉市福庭854,,,133.858273,35.45601753
11679,避難所,倉吉市,倉吉上井保育園,倉吉市福庭町2丁目152,,,133.8483219,35.46874218
11678,避難所,倉吉市,倉吉北高等学校,倉吉市福庭町1丁目180,,,133.8487883,35.46612257
11680,避難所,倉吉市,明倫小学校,倉吉市余戸谷町3059,858226175,,133.8131515,35.42739972
11681,避難所,境港市,外江公民館,境港市外江町2062-1,859423204,,133.2102531,35.53598123
11683,避難所,境港市,下ノ川一号公園,境港市元町113,,,133.2329191,35.54114064
11682,避難所,境港市,外江小学校,境港市外江町2105,859423235,,133.2096136,35.53490815
11686,避難所,境港市,幸神一号公園,境港市幸神町347,,,133.2399777,35.50958855
11686,避難所,境港市,幸神一号公園,境港市幸神町347,,,133.2399777,35.50958855
11688,避難所,境港市,中浜公民館,境港市財ﾉ木町668,859450207,,133.2484698,35.50555604
11687,避難所,境港市,地域子育て支援センター ひまわり（旧：ひまわり幼稚園）,境港市幸神町952,859455200,,133.2403252,35.50932592
11692,避難所,境港市,しらぎく会館集会室,境港市小篠津町450,859452847,,133.2488557,35.50876585
11695,避難所,境港市,境港市民会館（会議室・ホール）,境港市上道町3000,859442111,,133.231543,35.53878238
11689,避難所,境港市,竜ケ山公園,境港市三軒屋町4043-5外,,,133.2270266,35.50639088
11693,避難所,境港市,中浜東保育所,境港市小篠津町820,859450208,,133.2447899,35.50805387
11696,避難所,境港市,上道公民館,境港市上道町3186,,,133.2348956,35.53848457
11702,避難所,境港市,誠道公民館,境港市誠道町220-3,859455392,,133.2367693,35.51408449
11705,避難所,境港市,境港市立第二中学校,境港市竹内町2438,859450911,,133.2307234,35.52089091
11705,避難所,境港市,境港市立第二中学校,境港市竹内町2438,859450911,,133.2307234,35.52089091
11706,避難所,境港市,余子小学校,境港市竹内町3117,,859450804,133.2402635,35.52534479
11707,避難所,境港市,余子公民館,境港市竹内町393-2,859450728,,133.2413985,35.5249936
11708,避難所,境港市,こども支援センター,境港市竹内町550-2,859450116,,133.2445094,35.51990897
11710,避難所,境港市,上道保育所,境港市中野町168,859423553,,133.2400313,35.53533188
11711,避難所,境港市,市民体育館（体育館・会議室）,境港市中野町1900,859426770,,133.2273912,35.53166497
11712,避難所,境港市,旧境水産高等学校,境港市中野町2000,,,133.227149,35.53073614
11713,避難所,境港市,渡公民館,境港市渡町1356-1,859450903,,133.2141167,35.51834014
11714,避難所,境港市,下ノ川二号公園,境港市馬場崎町190,,,133.2264702,35.54056874
11715,避難所,境港市,境公民館,境港市湊町1,859440440,,133.2321828,35.54348915
11716,避難所,境港市,境小学校,境港市湊町27,859423701,,133.2315757,35.54325445
11717,避難所,境港市,弥生公園,境港市弥生町124,,,133.2183896,35.54220524
11719,避難所,八頭町,安部小学校,八頭町安井宿1346,,,134.3039747,35.37556508
11718,避難所,岩美町,旧岩井小学校体育館,岩美町岩井138,,,134.3691993,35.5570385
11720,避難所,八頭町,安部保育所,八頭町安井宿771-1,,,134.2963264,35.37893873
11721,避難所,八頭町,郡家東地区公民館,八頭町稲荷195-1,,,134.2631711,35.42989199
11722,避難所,八頭町,郡家東小学校,八頭町稲荷310,,,134.2638248,35.43025048
11723,避難所,八頭町,郡家公民館,八頭町宮谷80,858723113,,134.26004,35.41607974
11724,避難所,八頭町,国中保育所,八頭町石田百井1-1,,,134.235325,35.40186044
11725,避難所,八頭町,国中改善センター,八頭町石田百井2,,,134.2359747,35.40174327
11726,避難所,八頭町,八東地域福祉センター,八頭町東593-1,,,134.3278207,35.35878413
11728,避難所,八頭町,たから保育所,八頭町門尾31-1,,,134.262635,35.42605376
11727,避難所,八頭町,姫路公園,八頭町姫路12,,,134.3861834,35.42873653
11729,避難所,若桜町,若桜小学校つく米分校,若桜町つく米120,,,134.4773648,35.35676464
